CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOQ015,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01115,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOQ016,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01116,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOQ017,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01117,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOQ031,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00885,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOQ033,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01113,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOR018,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01127,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOR019,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01126,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-CTDMOR020,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01125,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-PCO2WC051,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01155,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-PCO2WC052,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01182,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-RII11-02-PHSENE041,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00897,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBC11-00-CPMENG000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00061,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-00-DCLENG000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00063,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-01-MOPAK0000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00055,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-03-HYDGN0000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00056,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-04-DOSTAD000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00865,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-05-SPKIRB000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00857,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-06-METBKA000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00058,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD11-08-NUTNRB000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00878,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-00-DCLENG000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00064,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-01-OPTAAD000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01112,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-02-FLORTD000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00992,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-03-HYDGN0000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00057,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-04-PCO2AA000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A00437,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-05-WAVSSA000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,A01150,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-06-METBKA000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00059,-54.40833,-89.3575,,
AT-26-29,,,,GS01SUMO-SBD12-08-FDCHPA000,1,1,2015-02-18T21:06:00,2015-12-27T00:00:00,N00256,,R00060,-54.40833,-89.3575,,
NBP-15-11,,,,GS01SUMO-RID16-00-DCLENG000,2,1,2015-12-14T20:20:00,,OL000063,,OL000079,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-01-OPTAAD000,2,1,2015-12-14T20:20:00,,OL000063,,A01636,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-02-FLORTD000,2,1,2015-12-14T20:20:00,,OL000063,,A01633,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-03-CTDBPF000,2,1,2015-12-14T20:20:00,,OL000063,,A01536,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-04-VELPTA000,2,1,2015-12-14T20:20:00,,OL000063,,A01069,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-05-PCO2WB000,2,1,2015-12-14T20:20:00,,OL000063,,A01228,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-06-DOSTAD000,2,1,2015-12-14T20:20:00,,OL000063,,A00400,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-07-NUTNRB000,2,1,2015-12-14T20:20:00,,OL000063,,A00066,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RID16-08-SPKIRB000,2,1,2015-12-14T20:20:00,,OL000063,,OL000072,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-ADCPSN010,2,1,2015-12-14T20:20:00,,OL000063,,A01535,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDBPP031,2,1,2015-12-14T20:20:00,,OL000063,,A01138,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDBPP032,2,1,2015-12-14T20:20:00,,OL000063,,A01417,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDBPP033,2,1,2015-12-14T20:20:00,,OL000063,,A01418,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ011,2,1,2015-12-14T20:20:00,,OL000063,,A01539,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ012,2,1,2015-12-14T20:20:00,,OL000063,,A01574,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ013,2,1,2015-12-14T20:20:00,,OL000063,,A01540,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ014,2,1,2015-12-14T20:20:00,,OL000063,,A01541,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ015,2,1,2015-12-14T20:20:00,,OL000063,,A01575,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ016,2,1,2015-12-14T20:20:00,,OL000063,,A01542,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOQ017,2,1,2015-12-14T20:20:00,,OL000063,,A01543,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOR018,2,1,2015-12-14T20:20:00,,OL000063,,A00642,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOR019,2,1,2015-12-14T20:20:00,,OL000063,,A01544,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-CTDMOR020,2,1,2015-12-14T20:20:00,,OL000063,,A01582,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-DOSTAD031,2,1,2015-12-14T20:20:00,,OL000063,,A00168,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-DOSTAD032,2,1,2015-12-14T20:20:00,,OL000063,,A00863,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-DOSTAD033,2,1,2015-12-14T20:20:00,,OL000063,,OL000070,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-FLORDG031,2,1,2015-12-14T20:20:00,,OL000063,,A01437,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-FLORDG032,2,1,2015-12-14T20:20:00,,OL000063,,A01438,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-FLORDG033,2,1,2015-12-14T20:20:00,,OL000063,,A01475,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-PCO2WC051,2,1,2015-12-14T20:20:00,,OL000063,,A01764,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-PCO2WC052,2,1,2015-12-14T20:20:00,,OL000063,,A01765,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-PCO2WC053,2,1,2015-12-14T20:20:00,,OL000063,,OL000074,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-PHSENE041,2,1,2015-12-14T20:20:00,,OL000063,,A01736,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-RII11-02-PHSENE042,2,1,2015-12-14T20:20:00,,OL000063,,A01737,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBC11-00-CPMENG000,2,1,2015-12-14T20:20:00,,OL000063,,OL000075,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-00-DCLENG000,2,1,2015-12-14T20:20:00,,OL000063,,OL000077,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-01-MOPAK0000,2,1,2015-12-14T20:20:00,,OL000063,,OL000066,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-03-HYDGN0000,2,1,2015-12-14T20:20:00,,OL000063,,OL000064,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-04-DOSTAD000,2,1,2015-12-14T20:20:00,,OL000063,,OL000069,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-05-SPKIRB000,2,1,2015-12-14T20:20:00,,OL000063,,OL000071,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-06-METBKA000,2,1,2015-12-14T20:20:00,,OL000063,,OL000067,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD11-08-NUTNRB000,2,1,2015-12-14T20:20:00,,OL000063,,A01495,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-00-DCLENG000,2,1,2015-12-14T20:20:00,,OL000063,,OL000078,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-01-OPTAAD000,2,1,2015-12-14T20:20:00,,OL000063,,A01616,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-02-FLORTD000,2,1,2015-12-14T20:20:00,,OL000063,,A01632,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-03-HYDGN0000,2,1,2015-12-14T20:20:00,,OL000063,,OL000065,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-04-PCO2AA000,2,1,2015-12-14T20:20:00,,OL000063,,A00050,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-05-WAVSSA000,2,1,2015-12-14T20:20:00,,OL000063,,A00080,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-06-METBKA000,2,1,2015-12-14T20:20:00,,OL000063,,OL000068,-54.40408,-89.20691,,
NBP-15-11,,,,GS01SUMO-SBD12-08-FDCHPA000,2,1,2015-12-14T20:20:00,,OL000063,,OL000073,-54.40408,-89.20691,,
AT-26-29,,,,GS02HYPM-RIM01-00-SIOENG000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,OL000027,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-RIM01-02-CTDMOG039,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,A00938,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP02-00-WFPENG000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,A01110.1,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP02-01-FLORDL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00656,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP02-03-DOSTAL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00657,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP02-04-CTDPFL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00658,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP02-05-VEL3DL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00659,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP03-00-WFPENG000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,A01083.1,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP03-01-FLORDL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00660,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP03-03-DOSTAL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00661,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP03-04-CTDPFL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00662,-54.46834,-89.36843,,
AT-26-29,,,,GS02HYPM-WFP03-05-VEL3DL000,1,1,2015-02-19T23:00:00,2015-12-25T00:00:00,N00257,,N00663,-54.46834,-89.36843,,
NBP-15-11,,,,GS02HYPM-RIM01-00-SIOENG000,2,1,2015-12-15T19:34:00,,OL000032,,OL000045,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-RIM01-02-CTDMOG039,2,1,2015-12-15T19:34:00,,OL000032,,A01599,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP02-00-WFPENG000,2,1,2015-12-15T19:34:00,,OL000032,,OL000046.1,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP02-01-FLORDL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000037,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP02-03-DOSTAL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000038,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP02-04-CTDPFL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000039,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP02-05-VEL3DL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000040,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP03-00-WFPENG000,2,1,2015-12-15T19:34:00,,OL000032,,OL000047.1,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP03-01-FLORDL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000041,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP03-03-DOSTAL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000042,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP03-04-CTDPFL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000043,-54.47011,-89.24,,
NBP-15-11,,,,GS02HYPM-WFP03-05-VEL3DL000,2,1,2015-12-15T19:34:00,,OL000032,,OL000044,-54.47011,-89.24,,
AT-26-29,,,,GS03FLMA-RIM01-00-SIOENG000,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,OL000247,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-ADCPSL003,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00067,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG040,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A01515,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG041,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00933,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG042,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00935,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG043,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00923,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG044,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00925,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG045,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00927,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG046,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00924,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG047,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00926,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOG048,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00922,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOH049,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00958,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOH050,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00960,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIM01-02-CTDMOH051,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00961,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIS01-00-SIOENG000,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,OL000248,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIS01-03-DOSTAD000,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A00901,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIS01-04-PHSENF000,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A01500,-54.10517,-89.65361,,
AT-26-29,,,,GS03FLMA-RIS01-05-FLORTD000,1,1,2015-02-25T23:55:00,2015-12-18T00:00:00,N00258,,A01497,-54.10517,-89.65361,,
NBP-15-11,,,,GS03FLMA-RIM01-00-SIOENG000,2,1,2015-12-17T19:42:00,,OL000033,,OL000035,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-ADCPSL003,2,1,2015-12-17T19:42:00,,OL000033,,A00568,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG040,2,1,2015-12-17T19:42:00,,OL000033,,A01590,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG041,2,1,2015-12-17T19:42:00,,OL000033,,A01598,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG042,2,1,2015-12-17T19:42:00,,OL000033,,A01390,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG043,2,1,2015-12-17T19:42:00,,OL000033,,A01591,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG044,2,1,2015-12-17T19:42:00,,OL000033,,A01596,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG045,2,1,2015-12-17T19:42:00,,OL000033,,A01589,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG046,2,1,2015-12-17T19:42:00,,OL000033,,A01600,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG047,2,1,2015-12-17T19:42:00,,OL000033,,A01601,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOG048,2,1,2015-12-17T19:42:00,,OL000033,,A01588,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOH049,2,1,2015-12-17T19:42:00,,OL000033,,A01604,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOH050,2,1,2015-12-17T19:42:00,,OL000033,,A01607,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIM01-02-CTDMOH051,2,1,2015-12-17T19:42:00,,OL000033,,A01605,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIS01-00-SIOENG000,2,1,2015-12-17T19:42:00,,OL000033,,OL000034,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIS01-03-DOSTAD000,2,1,2015-12-17T19:42:00,,OL000033,,OL000036,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIS01-04-PHSENF000,2,1,2015-12-17T19:42:00,,OL000033,,A01715,-54.12563,-89.55293,,
NBP-15-11,,,,GS03FLMA-RIS01-05-FLORTD000,2,1,2015-12-17T19:42:00,,OL000033,,A01651,-54.12563,-89.55293,,
AT-26-29,,,,GS03FLMB-RIM01-00-SIOENG000,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,OL000081,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-ADCPSL007,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,N00506,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG060,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A01516,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG061,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00929,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG062,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00921,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG063,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00920,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG064,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00934,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG065,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00930,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG066,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00941,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG067,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00931,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOG068,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00932,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOH069,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00957,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOH070,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00956,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIM01-02-CTDMOH071,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00959,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIS01-00-SIOENG000,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,OL000082,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIS01-03-DOSTAD000,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00900,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIS01-04-PHSENF000,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A00973,-54.0803,-88.9346,,
AT-26-29,,,,GS03FLMB-RIS01-05-FLORTD000,1,1,2015-02-23T20:19:00,2015-12-19T00:00:00,N00259,,A01498,-54.0803,-88.9346,,
NBP-15-11,,,,GS03FLMB-RIM01-00-SIOENG000,2,1,2015-12-16T19:33:00,,OL000083,,OL000086,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-ADCPSL007,2,1,2015-12-16T19:33:00,,OL000083,,A00570,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG060,2,1,2015-12-16T19:33:00,,OL000083,,A01587,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG061,2,1,2015-12-16T19:33:00,,OL000083,,A01586,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG062,2,1,2015-12-16T19:33:00,,OL000083,,A01585,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG063,2,1,2015-12-16T19:33:00,,OL000083,,A01563,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG064,2,1,2015-12-16T19:33:00,,OL000083,,A01564,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG065,2,1,2015-12-16T19:33:00,,OL000083,,A01565,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG066,2,1,2015-12-16T19:33:00,,OL000083,,A01583,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG067,2,1,2015-12-16T19:33:00,,OL000083,,A01584,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOG068,2,1,2015-12-16T19:33:00,,OL000083,,A01562,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOH069,2,1,2015-12-16T19:33:00,,OL000083,,A01603,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOH070,2,1,2015-12-16T19:33:00,,OL000083,,A01571,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIM01-02-CTDMOH071,2,1,2015-12-16T19:33:00,,OL000083,,A01568,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIS01-00-SIOENG000,2,1,2015-12-16T19:33:00,,OL000083,,OL000085,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIS01-03-DOSTAD000,2,1,2015-12-16T19:33:00,,OL000083,,OL000084,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIS01-04-PHSENF000,2,1,2015-12-16T19:33:00,,OL000083,,A01716,-54.0824,-88.85905,,
NBP-15-11,,,,GS03FLMB-RIS01-05-FLORTD000,2,1,2015-12-16T19:33:00,,OL000083,,A01652,-54.0824,-88.85905,,
